tweet_id,claim,evidence
1178280003026522113,1,0
1178279956025094147,1,0
1178279903013289984,1,0
1178279899527892997,0,0
1178279862458556417,1,0
1178279735354417154,1,1
1178279403706556416,1,1
1178279291156668416,1,0
1178279291030781955,1,1
1178279256293597185,0,0
1178278922347302912,0,0
1178278484197679104,1,0
1178278370649546752,1,0
1178278128587812865,1,0
1178277892448493568,0,0
1178276982250987522,1,0
1178276901078683648,1,0
1178276855671148544,1,0
1178276773617905664,0,0
1178276161836785664,0,0
1178276115539988481,1,0
1178275920957837313,0,1
1178275882944925696,1,0
1178275806214262784,1,0
1178275609430151169,0,0
1178275482359353349,1,0
1178275180998737920,0,0
1178275024685416448,0,0
1178274416645554176,1,0
1178274356968988673,1,0
1178273929481375745,1,0
1178273676560654336,1,0
1178273465608101888,0,0
1178273457731178498,1,0
1178273314156007429,0,0
1178273033594851328,0,0
1178272917332865024,0,0
1178272845769711617,1,0
1178272755374022656,0,0
1178272588499423232,1,0
1178272453203812352,1,0
1178272333208985602,1,0
1178272140669456385,1,1
1178271539801841664,0,0
1178270663330746368,0,0
1178270584733650950,0,0
1178270577162932228,1,0
1178269709021650946,1,1
1178269671126179845,0,0
1178269521620197382,1,1
1178269476762075136,1,0
1178268766259601409,1,1
1178268729383231488,1,1
1178268598483202055,0,0
1178268527561715713,0,0
1178268521224114178,1,0
1178268514110640128,0,0
1178268499837366275,1,0
1178268386247225344,1,0
1178268290076020736,1,0
1178268111126110208,1,0
1178268074472017921,1,0
1178267688268963842,1,0
1178267210168590336,1,0
1178267131886092294,0,1
1178266870706835456,0,0
1178266641270001664,1,0
1178266630515806213,0,1
1178265682548527104,1,0
1178265595588087809,1,0
1178265525358661632,1,0
1178265305543516160,0,0
1178265291727478784,0,1
1178265224299892736,1,1
1178264887119810560,1,0
1178264884464611329,1,0
1178264854815268864,1,0
1178264799353937923,0,0
1178264775970738178,0,1
1178264757780045824,1,0
1178264319533957120,1,0
1178264151472377856,1,0
1178263867186651136,1,0
1178263785787871232,0,0
1178263661242138627,1,0
1178263643479252992,0,0
1178263610205839361,1,0
1178263104355999745,1,1
1178262995278974976,0,0
1178262977583226880,0,0
1178262551072776193,0,0
1178262534136242178,0,0
1178262521360392192,1,0
1178262354762616832,0,0
1178261672101924864,1,0
1178261546964852736,1,0
1178261540165865472,1,0
1178261499246235648,1,0
1178261231519571969,1,0
1178261143812481024,1,0
1178261089437585415,0,0
1178261055736287233,1,0
1178260881681141761,1,0
1178260585127059456,0,0
1178260160848023553,1,0
1178260145920495616,0,0
1178260019797790721,1,1
1178259681514590209,1,0
1178259426828001285,1,0
1178259412479283200,1,0
1178259214831177729,0,0
1178259040448761856,0,0
1178258977559322625,1,0
1178258893287411712,1,0
1178258867916070912,0,1
1178258843891097602,1,1
1178258790476587008,1,0
1178258711900499968,1,1
1178257829750349824,0,0
1178257542595694597,1,0
1178257507531276288,0,0
1178257165003431939,1,0
1178256920584568834,1,0
1178256585916846080,0,1
1178256485710798849,1,0
1178256352495443969,0,0
1178256344085864449,1,0
1178256343456784385,1,0
1178255934147235841,0,1
1178255924844224512,0,0
1178255844087156737,1,0
1178255839980851201,0,0
1178255784427360258,0,0
1178255650150899712,0,0
1178255477441998848,0,0
1178255420663750657,0,0
1178255351470272512,1,0
1178254997127086082,1,1
1178254950624878594,0,1
1178254492648783872,1,0
1178254346137550849,1,1
1178254208350478336,1,0
1178253822604562433,0,0
1178253321800486912,1,0
1178253030527062017,0,1
1178252781389598720,1,0
1178252621842391041,1,0
1178252535779475456,1,1
1178252268715552769,1,0
1178251857988378624,0,0
1178251634280996867,1,0
1178251107023360001,1,0
1178251047296540673,1,0
1178250741452099585,0,1
1178250604533211136,1,0
1178250446785396736,0,0
1178250349481775104,1,0
1178250330460557313,1,0
1178249882232074246,0,1
1178249852993572864,1,0
1178249787767951361,1,0
1178249670268788736,0,0
1178249372884033536,0,0
1178249289337888769,1,0
1178248859736260608,0,0
1178248528226918400,1,0
1178248464402194432,1,0
1178248407258947584,0,0
1178247956983697408,1,1
1178247686300020737,1,0
1178247538182365186,0,1
1178247287924916224,1,0
1178247184380301312,0,0
1178247066256052224,0,0
1178246941123190786,0,0
1178246855265804288,0,0
1178246534430953472,1,0
1178246221594583040,1,0
1178246191668170754,0,1
1178246030036475904,1,1
1178245989578235904,1,0
1178245642466086912,1,0
1178245505140379649,1,1
1178245427625377792,0,0
1178245280405360641,1,0
1178245240370671616,1,0
1178245165951135744,0,0
1178245007007981569,1,0
1178244775088214017,1,0
1178244689587326977,1,1
1178244181698977792,0,0
1178243672619524096,1,0
1178243650641436672,0,0
1178243224676290561,1,0
1178242823256248320,1,0
1178242461925351424,1,1
1178242434918207488,1,0
1178242292626444288,1,0
1178242193871572999,0,0
1178242171738185728,1,0
1178241814425456641,1,0
1178241564646223873,1,0
1178241349138735104,0,0
1178241292196810752,1,1
1178241140052627456,1,1
1178241077180059648,0,0
1178241043919233025,1,0
1178240792424599552,1,0
1178240598605733888,1,0
1178240364458778624,0,0
1178240313304895488,1,0
1178240203082870785,1,0
1178240083213918208,0,0
1178239697417584640,0,0
1178239544396845057,0,0
1178239420148977665,1,0
1178239021090295810,1,0
1178238824356483079,0,0
1178238676259790848,1,0
1178238293537951744,1,0
1178238220879966208,1,0
1178238214471143427,1,1
1178237992156221441,1,0
1178237924116221952,1,0
1178237748974641152,1,0
1178237606309613568,1,1
1178237579197632512,1,0
1178237474772078592,1,0
1178237383772446720,1,0
1178237361236447232,1,0
1178237317733060608,0,0
1178237307473805312,0,0
1178237186631753728,0,0
1178237178536742912,1,0
1178237013532782598,1,0
1178236909115580418,1,0
1178236824159956995,0,0
1178236683470458881,1,1
1178236683030073344,1,0
1178236593271967744,0,0
1178236577773957120,1,0
1178236536191700992,1,0
1178236335662026753,1,0
1178236268221779968,1,0
1178236159534739456,0,0
1178235835268902912,1,0
1178235644390363136,1,0
1178235629383159808,1,0
1178235475431235585,1,1
1178235426110349312,0,0
1178235244757037057,1,0
1178235154386567169,0,0
1178234789402427392,0,0
1178234766904172545,1,0
1178234611199086592,0,0
1178234423382290432,0,0
1178234267228344320,1,1
1178234171879239681,0,0
1178234130263359488,1,0
1178234001892483072,1,0
1178233957655166976,0,0
1178233710338019328,1,0
1178233696916250624,0,0
1178233401985437697,0,1
1178233355680260097,1,0
1178233325619683328,1,0
1178233125719232512,1,1
1178233095847317504,0,0
1178233069888851973,0,1
1178232946983149569,1,0
1178232685950578689,0,0
1178231950609469441,0,0
1178231709462077442,1,0
1178231473595392005,0,0
1178231307387756546,1,0
1178231107155890176,0,0
1178230136916860928,0,0
1178230089819009024,1,0
1178230066901389313,1,0
1178229918985003008,0,0
1178229606899470336,1,0
1178229580823437314,1,0
1178229405300264962,1,0
1178229385188564992,1,0
1178229203751321600,1,0
1178229193336922112,1,0
1178228998880595968,0,0
1178228803446984705,1,0
1178228758739869696,0,0
1178228687755460608,0,0
1178228138867859457,1,0
1178227722188926987,1,1
1178227292511903744,0,0
1178227100706365442,1,1
1178227070566051842,1,0
1178227009857736705,0,0
1178226617459658752,0,0
1178226286923309057,0,0
1178226263489728512,1,0
1178226189107912705,1,1
1178225858793938944,0,0
1178225615729758209,1,0
1178225521932587008,1,0
1178225456484671491,1,0
1178225357117362176,1,0
1178225299680575489,0,0
1178225291136835585,0,0
1178225110362275840,1,0
1178224923497684992,1,0
1178224823014699009,0,1
1178224784301346816,0,0
1178224480524603393,1,0
1178224156648902656,1,0
1178224110779981824,1,0
1178223992487985152,0,1
1178223903925325824,0,0
1178223892206424064,0,0
1178223867531350016,1,0
1178223867472551936,0,0
1178223854830981120,1,0
1178223522021351424,1,0
1178223488471113733,0,0
1178223391863705600,1,0
1178222899175534592,1,1
1178222556966465536,0,0
1178222430273392641,1,0
1178221879909326849,0,0
1178221298289446912,1,0
1178220696020885504,0,0
1178220242939588608,0,0
1178220050915954688,1,0
1178219974848057345,1,0
1178219853817241601,0,0
1178219487881039873,0,0
1178219236210221057,0,0
1178219046661173248,0,0
1178218771586195458,1,0
1178218589737902080,1,0
1178218321231187968,1,0
1178218138015539200,1,0
1178217942410027008,1,0
1178217893340811265,1,0
1178217196352344064,0,0
1178217050776506368,1,1
1178217021886074880,1,0
1178216594985639938,1,0
1178216516241756160,1,0
1178216340693426178,1,0
1178216161013637120,1,0
1178216156752224256,1,1
1178216102700171264,1,0
1178216032353357824,1,0
1178216025575362560,1,0
1178215957615071237,0,0
1178215895220592640,1,0
1178215590265270272,1,0
1178215120914255872,1,0
1178214973543194624,1,0
1178214931335929856,0,0
1178214822166568960,1,0
1178214765019242496,1,0
1178214500400545793,1,0
1178214383236853760,1,0
1178214249539096576,0,1
1178213893786816512,1,1
1178213590802845696,1,0
1178213388972900352,1,1
1178213101042372608,1,0
1178212668806705153,1,0
1178212608496680961,0,1
1178211949198368769,1,0
1178211879338020867,1,0
1178211839060131843,0,1
1178211819913191424,1,0
1178211530598473728,0,1
1178211170379018240,1,0
1178210747752620033,1,0
1178210595172171776,1,0
1178210369615138816,1,1
1178210285716480000,1,0
1178210269035745283,1,0
1178209971344945152,1,0
1178209896870944768,1,0
1178209880341192705,0,0
1178208927395266560,0,0
1178208530639310848,1,0
1178208454923755521,0,0
1178208380319653889,0,1
1178207985354575873,0,1
1178207632399720448,0,0
1178207504624422912,1,0
1178207383551709185,1,1
1178207191658106881,1,0
1178206255611088896,0,0
1178206025004044288,1,1
1178205778072805376,1,0
1178205446324269062,1,0
1178205304124792832,1,0
1178204486856314888,0,0
1178204318752804865,1,0
1178204161881587712,0,0
1178204143950925824,1,1
1178203569872351232,1,1
1178203295384571907,1,0
1178203039456518144,1,0
1178203038902829057,1,1
1178202228320026624,0,0
1178202176394530817,1,0
1178201678996234240,1,0
1178201655000682496,0,0
1178201344391467008,0,0
1178201137947779072,1,0
1178201123368382464,0,0
1178200979768008704,0,0
1178200978664955904,1,0
1178200562841657345,1,0
1178200151208398849,1,0
1178199931523346432,1,0
1178199666980204545,0,0
1178199647745183750,1,0
1178199610248060928,1,0
1178199312444076032,1,1
1178199026568749057,1,0
1178198459280695296,1,0
1178197840415412224,1,1
1178196765004185600,0,0
1178196690043641856,1,0
1178196607625551872,0,1
1178196216934551552,1,0
1178195933479215104,1,0
1178195242413113344,0,1
1178194965513560064,0,0
1178194542920634368,1,0
1178194382928920576,1,0
1178193942233395201,0,0
1178193626259771393,1,0
1178193406490791936,0,1
1178193034028167168,0,0
1178192835406946305,1,0
1178192402001092609,1,0
1178192237034901505,0,0
1178192163240316928,1,0
1178191973552918528,1,0
1178191574108446725,1,0
1178190640263438337,0,1
1178190164482547712,1,0
1178188289926406144,1,0
1178188281865019392,1,0
1178187777424445441,0,0
1178187358841249792,1,0
1178187148723441665,0,0
1178186850336415744,1,0
1178185138976514049,0,0
1178184739590725632,1,0
1178184733072723968,1,0
1178184384077291520,1,0
1178184217320140801,1,0
1178184150798483462,1,1
1178182547504877569,0,0
1178182368160436224,0,0
1178182097476968448,0,0
1178180485656301569,1,0
1178180191530737664,1,1
1178179615329783808,1,0
1178178093976051714,1,0
1178176732202971136,1,0
1178176507790974977,0,0
1178174112180645889,1,0
1178173039588122624,0,0
1178172800076587008,0,0
1178172634489446400,1,0
1178172601774067712,0,0
1178171375711862784,1,1
1178170625233494017,1,1
1178170361374023680,1,0
1178168821674369024,1,1
1178168751017070592,0,0
1178168305561063424,1,0
1178167981139849218,0,0
1178167920075116544,1,1
1178167469942411265,1,1
1178166820802576385,1,0
1178166496448712704,1,0
1178165286098362369,1,1
1178164609800429568,1,1
1178164351758454784,1,1
1178162604461703168,1,0
1178161340109787139,1,0
1178155812826402816,1,0
1178154994102669312,1,0
1178154260111986689,1,1
1178154202218012673,0,0
1178149541918457857,1,0
1178148714482929669,1,0
1178147487141568512,0,0
1178141891927433217,0,0
1178141434752487424,1,0
1178141300115329024,1,0
1178138243268788224,0,0
1178135916080054272,1,0
1178135025486835713,1,0
1178133973957931009,0,1
1178133852298059776,0,0
1178133144718970880,1,0
1178131941566144512,1,1
1178129157299036160,1,0
1178127068384632832,1,0
1178126613873123329,1,0
1178126101081710594,1,1
1178121787734929410,1,1
1178120701577793536,0,0
1178116469147799553,0,0
1178112829578268672,0,1
1178112678788829185,1,0
1178112156296007680,1,0
1178111102523195393,1,1
1178107587608399873,1,0
1178107288873250817,1,0
1178105903226208257,0,0
1178105561356935171,0,1
1178105531753476096,0,1
1178104787881152512,0,0
1178102408704139264,1,1
1178100506155257857,1,0
1178099746558418950,1,0
1178097090859323398,1,0
1178096988291829760,0,0
1178095746979127296,0,0
1178094767206469633,1,0
1178092564760727552,0,0
1178092018473549824,0,0
1178091115586752518,1,0
1178090717895446528,1,1
1178090318773796864,0,0
1178089797837045760,1,0
1178089507813564421,1,0
1178087209682948097,0,0
1178087125629190144,0,0
1178084106200125440,0,0
1178083507186343936,1,0
1178082808696311810,1,0
1178082648847261696,0,0
1178082565636407296,1,0
1178081548442247174,1,0
1178081141921865728,1,0
1178080911000252417,0,0
1178079934482440192,0,0
1178079687114973184,0,0
1178078704431448064,1,0
1178077355585277953,1,0
1178077024474292225,1,0
1178076725412020225,0,0
1178076360650235904,1,1
1178074961132621824,0,0
1178072484450582528,1,0
1178071791966867456,1,0
1178071493906964486,0,0
1178071223043006464,0,0
1178071031921156097,0,0
1178070895992160256,1,1
1178070430575419397,1,0
1178068870369808384,1,0
1178068542144552966,0,0
1178066682448887808,1,0
1178065459616391169,1,0
1178064946971713537,0,0
1178064178139021317,1,0
1178063558430674944,1,0
1178063438062456832,0,0
1178063418479333378,1,0
1178062240546787328,0,0
1178062139896016903,1,0
1178061867132112901,1,0
1178060987070636032,1,0
1178060845378617346,1,0
1178060602096394241,0,0
1178060528612204549,1,0
1178060446387101697,0,0
1178059962339282944,1,0
1178059730436214785,1,0
1178059694646185985,0,0
1178058979722878976,1,0
1178058382965649408,1,0
1178057557665091586,0,0
1178056916351643649,0,0
1178056684188655616,1,1
1178056455997534210,0,0
1178055972910223362,1,0
1178055841712410624,1,1
1178055694827884545,0,0
1178055033981751296,1,0
1178054846752133124,1,0
1178054845829394432,0,0
1178054543709540352,1,0
1178054024945393664,0,0
1178053941101236225,1,0
1178053745659252740,1,1
1178053092681621505,1,0
1178052920438329344,0,0
1178052242911481862,0,0
1178052240176746496,1,0
1178051970898317312,0,0
1178051946743291904,0,0
1178051796620713990,0,0
1178051768489517057,1,1
1178051721907654656,1,1
1178051174857134082,0,0
1178051089977024514,0,0
1178050623809437697,1,0
1178050004843454466,0,0
1178049272085975042,1,0
1178048554927099904,0,1
1178048065552502785,0,0
1178047052737105920,1,0
1178046919123329026,1,0
1178046551601618944,0,0
1178046319459553280,1,1
1178045805875355648,0,0
1178045666922250240,1,1
1178044934064148481,1,0
1178044784969158656,1,0
1178044765893472258,1,0
1178044721182253056,1,0
1178044214971637760,1,1
1178044129428803584,0,0
1178043834221174789,1,0
1178043599415439360,1,0
1178043452740767746,0,0
1178043198243049474,1,0
1178042508410019840,1,0
1178042431071227906,1,0
1178041821139734531,1,0
1178041721931915264,1,0
1178041085496631300,0,0
1178040267326312449,0,0
1178039531645407232,1,0
1178038880223875072,1,0
1178038877719801857,0,1
1178038830198394881,0,0
1178038553592434689,0,0
1178038424277852160,1,0
1178038417181020161,0,1
1178038225459449857,1,0
1178038205846831110,1,0
1178037998547587072,0,0
1178037843723264000,0,0
1178037813369065474,0,0
1178037764065026048,0,0
1178037214632169472,0,0
1178036690792980482,1,0
1178036626259398656,1,0
1178036342141411330,1,0
1178035793123794945,0,0
1178034896201273345,1,1
1178034722242469888,0,0
1178034350962683905,1,0
1178033572348907520,1,0
1178033358745550855,1,0
1178033225907785730,1,0
1178032886626373632,1,0
1178032774403502081,1,0
1178032249339559936,1,0
1178032199213486080,0,0
1178031187769659392,1,0
1178031073357381637,1,0
1178030981384675328,1,0
1178030452529074176,1,0
1178030155400454144,1,0
1178029873471922176,0,1
1178029460727185408,0,0
1178029310097182720,1,1
1178029184188391428,1,0
1178028364172595200,1,0
1178027899607277570,0,0
1178027439458529282,0,0
1178027430054891521,0,0
1178025876631543808,1,0
1178025873791954949,1,0
1178025414016557057,1,0
1178025356885987328,0,0
1178023741038764032,0,0
1178023646201368576,0,0
1178023317476925440,1,0
1178023133674168321,1,0
1178022580600614913,1,0
1178022151875649536,0,0
1178022103070760960,0,0
1178022061664542721,0,0
1178021774673481728,0,0
1178021279020077056,0,0
1178020880653398016,1,0
1178020781105848322,1,0
1178020589493264386,1,1
1178020542886137856,1,1
1178019873097752577,1,0
1178019385916743681,1,0
1178017879284965382,1,0
1178016614064754688,0,1
1178016305791864833,1,0
1178016267204202502,0,0
1178016053659602947,1,0
1178016005056016384,1,1
1178015812101312515,1,0
1178015674263900165,1,1
1178015626528514048,1,0
1178015005243006978,1,0
1178014843904892928,1,0
1178014097633402881,1,0
1178014096903544834,1,0
1178014037801672705,0,0
1178013868783800320,0,1
1178013435331788801,1,0
1178012932837384193,1,0
1178012603832049664,0,1
1178012364211445761,1,1
1178011602022518791,0,0
1178011514332168193,1,1
1178010604503732225,1,0
1178010467165507590,1,0
1178009948820840448,1,0
1178009607773605888,1,0
1178009585841520640,1,1
1178009248292323329,0,0
1178009180176879617,1,0
1178008944167378945,1,0
1178008773589393409,1,0
1178008021835878401,1,0
1178007724216475648,0,0
1178007692788535296,1,0
1178007660093956097,1,1
1178007262591356928,1,0
1178005926202298368,1,0
1178005905339830272,0,1
1178005377771851777,1,0
1178005342913011712,0,0
1178005331974250502,0,0
1178005292384174084,0,0
1178005180564021250,1,1
1178004734910840832,1,0
1178004591893463043,1,0
1178003817377476610,1,1
1178003711785930752,1,1
1178001894444339201,0,0
1178001888995876865,1,0
1178001388506402816,1,0
1178000799668068354,0,0
1178000510449848320,0,0
1178000297085538304,1,0
1178000296699662336,1,0
1178000255574581249,1,0
1178000200658497537,1,0
1178000106290925569,0,0
1177999841399656449,1,1
1177999769039446016,1,1
1177999767923838977,1,0
1177999706103914496,1,0
1177999456735772672,1,0
1177999127986262019,0,1
1177999079059668992,1,0
1177998317273452544,1,0
1177997797796306944,1,1
1177997287915741186,1,0
1177996694966931461,1,0
1177996496425357312,1,0
1177995829417779200,0,1
1177995741089980416,0,0
1177995160136888320,0,0
1177994846130380805,0,0
1177994570258436096,1,0
1177994198940827650,1,1
1177993938172559360,1,0
1177993886582607874,1,0
1177993731309481985,0,0
1177993556742610944,1,0
1177993092726689793,1,0
1177992984488493057,1,0
1177992591742296064,0,0
1177992146122620929,1,0
1177992030066298880,1,0
1177991653744893953,1,0
1177991409720332288,1,0
1177991355349557250,0,0
1177991171718746112,1,0
1177990917984280576,0,0
1177990917489344515,0,0
1177990793748996102,1,0
1177990642393370625,1,0
1177990486193246208,1,0
1177990470653362177,0,0
1177989735207362565,1,0
1177989624897118215,1,0
1177988805271396352,0,0
1177988792990552064,1,0
1177988535451869184,1,0
1177987897603055616,1,1
1177987827386200065,1,0
1177987632611155969,1,0
1177987496745095169,1,0
1177987034310434817,0,0
1177986988684775428,1,0
1177986987271307265,1,0
1177986784698998785,0,0
1177986164655116289,1,0
1177985655495909377,1,1
1177985239194439682,1,0
1177985113038172161,0,0
1177985075624984578,1,1
1177984916438618113,1,0
1177984751807975424,1,0
1177984126500118529,1,0
1177984039409586176,0,0
1177983932610105344,0,0
1177983799126302720,1,0
1177983495718801414,0,0
1177983427112386560,1,0
1177982518148173825,0,0
1177982411939991552,1,0
1177982242464944128,1,0
1177981161001357312,0,0
1177981106269937665,0,0
1177980647018844161,1,0
1177980338934550529,1,0
1177980337030389761,1,0
1177980152816508928,1,0
1177979698581782528,1,1
1177979575231553536,1,0
1177979541194727426,0,0
1177979394410844160,0,0
1177978740942495745,0,0
1177978564802732032,1,0
1177977832015896576,1,0
1177977447750537216,1,0
1177977191138762753,0,0
1177977152442130432,1,0
1177977129058934785,0,0
1177976058404114434,0,0
1177975892624183296,0,0
1177975380940120064,1,1
1177975058268131333,0,1
1177975007990951937,0,0
1177974242299789313,1,0
1177973282731122690,1,0
1177973232865034243,1,0
1177973219678138369,1,1
1177973137243279360,1,1
1177972328917016577,0,0
1177972192883163136,1,0
1177972130836824067,1,0
1177971527276470272,0,0
1177970481720446976,1,0
1177970335922233345,1,0
1177970262362542081,1,0
1177969474739347456,0,0
1177969290072465410,1,0
1177969194350137344,0,0
1177968837368651782,1,0
1177968739234529285,0,0
1177968510993129472,0,0
1177968491086974981,1,0
1177968363114569728,0,0
1177968085350977537,0,0
1177967694869663746,0,0
1177967662393167874,0,0
1177967299518767105,0,0
1177967095763668992,1,1
1177966861545349128,1,0
1177966350133841925,1,0
1177965995547336704,1,0
1177965737316667393,1,0
1177965554021199873,1,0
1177964842990407680,0,0
1177964626455224325,1,0
1177964437682167808,0,0
1177964311567912962,1,0
1177964114968272896,0,0
1177964060958236672,0,0
1177963525265866754,1,1
1177963481137631234,1,0
1177963371334979584,0,0
1177963362770141187,0,0
1177962859541782528,1,0
1177962791149457409,1,0
1177962422944096259,1,0
1177962416732278785,0,0
1177962275673706497,1,0
1177962191821127681,1,0
1177961518522085376,1,0
1177961303882846209,0,0
1177960883047337984,1,0
1177960630529253376,1,1
1177960567191015424,1,0
1177960389130227712,1,0
1177960285082140672,1,0
1177960070048550913,0,0
1177959682318782464,1,0
1177959596083892224,0,0
1177959411433836546,0,0
1177959381880774661,1,0
1177959253245665280,1,1
1177959228570341377,1,0
1177959133498286087,1,0
1177958888634748928,1,1
1177958752827432961,1,0
1177958490817662977,1,0
1177958307346161664,1,0
1177958068442804231,1,0
1177957189522206721,0,0
1177956362678161408,1,0
1177954831107006465,1,1
1177954590253293568,1,0
1177954519176695814,1,1
1177954356806717440,1,1
1177953743318519810,0,0
1177953595456704519,0,0
1177953031582822400,1,1
1177952974389366787,1,0
1177952951689715712,1,0
1177952711733579776,1,0
1177952006901833733,1,0
1177951242691207169,0,1
1177951188739874816,0,1
1177951002869342209,1,0
1177950984749944833,1,0
1177950796278829056,1,0
1177950749323677700,1,1
1177950659343212544,1,1
1177950195818074113,1,0
1177950161009565699,1,0
1177950111969812480,1,0
1177949413387509760,0,0
1177948935215865856,1,0
1177948727434256385,1,0
1177948196196306944,0,0
1177948107994206209,1,0
1177947853303504897,1,1
1177947611250204672,1,0
1177947446510587904,1,0
1177946809454469121,1,0
1177946719906140163,0,0
1177945851655794688,0,0
1177945586655473666,0,1
1177945252629536768,1,0
1177944736663052292,1,0
1177944694359285760,1,1
1177944618480082944,0,0
1177944335016431616,1,0
1177944144356020226,1,0
1177944135929663489,0,0
1177944113267855361,1,1
1177944013384638464,0,0
1177943972020391938,1,0
1177943608701456385,1,0
1177942363391627265,0,0
1177941550455775234,1,0
1177941283458994176,1,1
1177940704288546818,0,0
1177940510239055880,1,0
1177939844766539776,0,0
1177939259619254272,0,0
1177939167877185538,1,0
1177939122633285633,1,0
1177938174980608000,0,0
1177938054096531457,0,0
1177937886324412418,1,0
1177937503615176706,1,0
1177937479078486016,1,0
1177937417074024449,0,0
1177937136651243521,0,0
1177936980098850816,1,0
1177936861437796352,1,0
1177936755497979904,0,0
1177936541555073025,0,0
1177936535376814080,0,0
1177936516955492352,0,0
1177936140961288192,1,1
1177935300326285313,1,0
1177935251697537024,1,0
1177934945593036800,1,0
1177934552343425024,1,0
1177934032639799296,1,0
1177933581202706433,1,0
1177932700528910337,0,0
1177932535189430272,0,0
1177932388720168960,1,0
1177932219836436481,1,0
1177932192758018048,1,0
1177931961253404676,1,1
1177931669480849408,0,0
1177931596449628161,0,0
1177931454904459264,1,0
1177930836122984448,1,0
1177930567951802368,0,0
1177930304255909888,1,0
1177930289017970695,1,0
1177930264405856256,1,0
1177930060646506496,1,0
1177929925862526976,1,0
1177929879976853506,1,1
1177929559280427008,1,0
1177929384793198593,1,0
1177929275758002176,0,0
1177928618326085634,1,0
1177928252125597696,0,0
1177927403986997248,1,1
1177927317236195329,1,0
1177926691437633536,0,0
1177926629370290176,1,0
1177926389829386240,1,0
1177926068365352961,1,1
1177925459373363201,0,0
1177925427895177217,1,0
1177925139020820481,0,0
1177925138534354944,1,0
1177924582864539648,1,0
1177924081406087169,0,0
1177924059851608064,0,0
1177923721228689408,1,0
1177923029659197440,1,1
1177922887149395968,0,0
1177922842438127616,1,0
1177922618642579457,1,0
1177922282255212545,0,1
1177921986523209728,0,0
1177921827131269120,1,0
1177921751138930688,0,0
1177921520590561281,1,0
1177921483219316738,0,0
1177921408720080897,1,0
1177921103358038018,1,0
1177921003139280899,1,0
1177920595184508931,1,0
1177920343232712705,1,0
1177920338908332032,1,0
1177920201347739650,0,0
1177920102190194688,0,0
1177919832441982977,1,0
1177919695716016130,1,0
1177919423086235649,0,0
1177919416895442945,0,1
1177919408016166912,1,0
1177919077689577473,0,0
1177918843580289024,0,0
1177918655423815681,1,0
1177918531498840064,1,0
1177918505162874880,1,0
1177918260412665856,0,0
1177917993730367489,1,0
1177917233483468801,1,0
1177917223509340160,0,0
1177917148074782721,1,0
1177917101069262849,0,0
1177916744993792000,0,0
1177916661430652929,1,0
1177916593982103553,1,0
1177916479171436544,1,0
1177916087276642304,1,0
1177915778596851712,1,0
1177914681022914561,1,0
1177914485367070721,1,0
1177914208601686016,1,1
1177913946709385216,1,0
1177913746250973189,1,0
1177913691653705729,0,0
1177913515442606081,1,0
1177913326698934278,1,0
1177913263515938816,1,0
1177913210411913216,0,0
1177913063003115520,1,1
1177912759801012224,0,0
1177912632940081152,0,0
1177911745412775936,1,0
1177911631688454145,0,0
1177911491959361537,1,0
1177911456244871168,1,0
1177911424997306370,0,0
1177911257892114432,1,0
1177910781461110784,1,0
1177910348780834816,1,0
1177910132149239808,1,0
1177910065069744128,0,1
1177909789512388608,1,0
1177909668133384194,1,0
1177908916505731073,0,0
1177908759324237825,0,0
1177908730622611618,1,0
1177908419648479234,0,0
1177908269446320128,0,0
1177908199426580481,0,0
1177907739705651200,1,0
1177907202255925249,1,0
1177907132710244353,1,0
1177906763556896768,1,0
1177906097681764352,0,0
1177905553705705472,0,0
1177905414937219077,0,0
1177905147315441664,1,0
1177904909406134272,0,0
1177904743408005121,0,0
1177904737942953986,1,0
1177904720255561728,0,0
1177904368986791944,1,0
1177904085506363393,1,1
1177903918262685698,1,0
1177903912948584448,0,0
1177903766760230912,0,1
1177903277675032577,0,0
1177903164416315393,1,0
1177903079649415168,0,0
1177902579726065666,0,0
1177901829058912257,0,0
1177900674182463489,1,0
1177900117837434880,1,0
1177900061780525056,1,0
1177899817714032640,0,0
1177899702630731777,1,0
1177899690488209414,1,0
1177899589128654849,0,0
1177899568249344001,1,0
1177899562360561664,0,0
1177899486095577088,1,0
1177899455409987587,0,0
1177898970334535681,1,0
1177898793431453696,0,1
1177898662229352448,0,0
1177898102751203329,1,0
1177897536922816512,1,0
1177897460338966529,1,1
1177897359025553409,0,0
1177897226187751425,0,0
1177897182562836480,0,0
1177897001616326657,0,0
1177896950680768513,1,0
1177896788247875585,0,0
1177896714960850945,1,0
1177896650502807554,1,0
1177896349225951233,0,0
1177896171139940353,1,0
1177896088952549376,0,1
1177896083940413440,1,0
1177895867547828224,1,0
1177895710848667649,1,0
1177895597875093504,1,0
1177895557517455360,0,0
1177895485035700224,0,0
1177895465502859264,1,0
1177895135000043521,0,0
1177894697798258688,1,0
1177894497608437760,0,0
1177894389122846720,1,0
1177894195031412738,1,0
1177894111917027328,1,0
1177893817342730240,1,0
1177893612480352256,1,1
1177893343738650624,1,1
1177892878175088641,0,0
1177892513451053056,0,0
1177892201235398656,1,0
1177891841246662656,0,0
1177891764465815552,1,0
1177891483443175424,1,0
1177891436089561088,1,0
1177891434076217344,0,0
1177891339633090566,1,0
1177891279415336961,0,1
1177891220816896001,0,0
