tweet_id,party,argument,claim,evidence,unverifiable_claim,verifiable_claim,reason,external_evidence,toxic_language
1279107473551605760,SPD,1,1,0,1,0,0,0,0
1279114218046984192,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1279122025357942784,SPD,1,1,1,1,0,0,1,0
1279122602058022912,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1279125140379492352,The Left Party,1,1,1,1,0,0,1,0
1279151042140266496,CDU/CSU,1,1,0,1,0,0,0,0
1279151185912647680,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1279151574405824512,Alliance 90/The Greens,1,1,1,1,0,0,0,0
1279314429692256256,AfD,1,0,0,0,0,0,1,0
1279340048589225984,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1279363644279656448,SPD,1,1,0,1,0,0,0,0
1279407064188674048,CDU/CSU,1,1,1,1,0,0,1,0
1279425935654170624,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1279435520305750016,Alliance 90/The Greens,1,0,0,0,0,0,0,0
1279525311605084160,CDU/CSU,1,1,0,1,0,0,0,0
1279692828285841408,AfD,1,1,1,1,1,0,1,0
1279749536102133760,SPD,1,1,0,1,0,0,0,0
1279799856765304832,SPD,1,1,1,1,0,0,1,0
1279816207164637184,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1279818077878845440,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1279855210081509376,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1280034357374341120,The Left Party,1,1,1,1,1,0,1,0
1280061297216884736,The Left Party,1,1,1,1,0,0,1,0
1280074241371668480,CDU/CSU,1,1,1,1,0,0,0,0
1280076947889012736,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1280143480883470336,Alliance 90/The Greens,1,0,0,0,0,0,0,0
1280149346852450304,SPD,1,0,0,1,1,0,0,0
1280149491044270080,SPD,1,1,1,1,1,1,0,0
1280180769063931904,SPD,1,1,0,1,1,0,0,0
1280181319822127104,SPD,1,0,0,1,0,0,0,0
1280195711049613312,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1280216847699320832,Alliance 90/The Greens,0,0,0,1,0,0,0,0
1280226063545753600,The Left Party,1,0,1,1,0,0,1,0
1280228727042060288,SPD,1,1,1,1,0,1,0,0
1280365661039013888,Alliance 90/The Greens,1,0,1,0,0,0,1,0
1280365884398358528,Alliance 90/The Greens,1,1,1,0,0,0,1,0
1280369840893689856,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1280382706963165184,FDP,1,1,0,1,1,0,0,0
1280396508387557376,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1280442288657895424,The Left Party,1,1,1,1,0,0,1,0
1280460255755939840,Alliance 90/The Greens,1,1,1,1,1,0,0,0
1280471386084032512,SPD,1,1,1,1,0,0,0,0
1280537552789876736,CDU/CSU,1,1,1,1,1,0,1,0
1280560001862508544,SPD,1,1,1,1,1,0,0,0
1280562725668614144,The Left Party,1,0,1,0,0,0,1,0
1280760012101619712,AfD,1,1,1,1,0,0,1,0
1280769018597715968,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1280769914941460480,The Left Party,1,1,1,1,0,0,1,0
1280790470940131328,FDP,1,1,1,1,0,1,1,0
1280806008659554304,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1280807526330662912,CDU/CSU,1,1,1,1,1,0,0,0
1280813188867653632,SPD,1,1,1,1,1,0,1,0
1280813521027182592,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1280840183315869696,CDU/CSU,1,1,1,1,0,0,1,0
1280879468215701504,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1280917387731230720,SPD,1,1,0,1,0,0,0,0
1280950992142508032,AfD,0,0,1,0,0,0,1,0
1280969682649047040,FDP,1,1,1,1,0,0,1,0
1280979730154639360,FDP,1,1,1,1,0,0,1,0
1281159180515184640,CDU/CSU,1,1,1,1,0,0,1,0
1281164763490287616,Alliance 90/The Greens,1,1,1,1,0,0,0,0
1281196778407317504,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1281210325547843584,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1281223719843696640,FDP,1,1,1,1,0,0,1,0
1281243816914231296,The Left Party,1,1,1,1,0,0,1,0
1281290567553560576,SPD,1,1,1,1,0,0,1,0
1281488617534361600,Alliance 90/The Greens,1,1,1,1,1,0,0,0
1281488762346905600,AfD,1,1,0,1,0,0,0,0
1281508505254596608,FDP,1,1,1,1,0,0,1,0
1281521472192876544,CDU/CSU,1,1,1,1,0,0,1,0
1281534623076491264,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1281557524421005312,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1281571504153657344,FDP,1,1,1,1,0,0,1,0
1281583560084860928,FDP,1,1,1,1,1,0,1,0
1281586540435648512,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1281594186412720128,CDU/CSU,1,1,1,1,0,0,1,0
1281604591625187328,FDP,1,1,1,1,1,0,1,0
1281607285001850880,SPD,0,0,0,1,0,0,0,1
1281621097193103360,CDU/CSU,1,1,1,1,0,0,0,0
1281829598901272576,FDP,1,1,1,1,0,0,1,0
1281878690817859584,CDU/CSU,1,1,1,1,0,0,1,0
1281914816639176704,Alliance 90/The Greens,0,0,0,0,0,0,0,0
1282073522051874816,FDP,1,1,0,1,0,0,0,0
1282089383991095296,FDP,1,0,1,0,0,0,1,0
1282308551524917248,FDP,1,1,1,1,0,0,0,0
1282313895106039808,FDP,1,1,0,1,0,0,0,0
1282315716285411328,FDP,1,1,0,1,0,0,0,0
1282320462463348736,FDP,1,1,1,1,0,0,0,0
1282323782649159680,FDP,1,1,0,1,0,0,0,0
1282331552169549824,FDP,1,1,0,1,0,0,0,0
1282338001767596032,FDP,1,1,1,1,1,0,0,0
1282441179741720576,CDU/CSU,1,0,0,1,0,0,0,0
1282557885898252288,CDU/CSU,1,1,1,1,0,0,0,0
1282593273916411904,AfD,1,1,1,1,0,0,1,0
1282617592889442304,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1282620098587566080,SPD,1,1,1,1,1,0,1,0
1282633755778220032,CDU/CSU,1,1,1,1,0,0,1,0
1282645058559389696,FDP,1,0,1,1,1,0,0,0
1282646391819579392,AfD,1,1,1,1,0,0,1,0
1282662587927232512,FDP,1,1,1,1,1,0,1,0
1282669534747545600,FDP,1,1,0,1,0,0,0,0
1282672449465786368,FDP,1,1,1,1,1,0,0,0
1282681514514436096,FDP,1,1,1,1,1,0,0,0
1282725132310589440,FDP,1,0,1,1,0,0,1,0
1282727567385124864,FDP,1,1,0,1,0,0,0,0
1282733619744841728,FDP,1,0,1,0,0,0,1,0
1282734636213379072,FDP,1,0,1,0,0,0,0,0
1282743077002776576,FDP,1,1,0,1,0,0,0,0
1282745565600677888,CDU/CSU,1,1,1,1,0,0,1,0
1282745567492308992,CDU/CSU,1,1,0,1,0,0,0,0
1282761223109578752,CDU/CSU,1,1,1,1,0,0,1,0
1282928030479011840,FDP,1,1,0,1,0,0,0,0
1282945436349849600,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1282954763634606080,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1283002703963131904,FDP,1,1,1,1,0,0,1,0
1283013377359360000,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1283016483191369728,Alliance 90/The Greens,1,1,1,1,0,0,0,0
1283018359773298688,Alliance 90/The Greens,1,1,1,0,0,0,1,0
1283025417503465472,FDP,1,1,1,1,0,0,1,0
1283046107279495168,FDP,1,1,1,1,0,0,1,0
1283290290330185728,AfD,0,1,0,0,0,0,0,0
1283303787709501440,FDP,1,1,1,1,0,0,1,0
1283319178951262208,CDU/CSU,1,1,1,1,0,0,1,0
1283363984985423872,CDU/CSU,1,0,1,1,0,0,0,0
1283365144559591424,SPD,1,0,1,0,0,0,1,0
1283371553149812736,The Left Party,1,1,1,1,0,0,1,0
1283375718022426624,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1283388335197769728,FDP,1,1,1,1,0,0,1,0
1283419811414970368,AfD,1,1,1,1,1,0,1,0
1283456283153137664,The Left Party,1,1,1,1,1,0,0,0
1283456657192886272,The Left Party,1,1,0,1,1,0,0,0
1283482030479675392,CDU/CSU,1,1,1,1,1,0,1,0
1283626241745137664,CDU/CSU,1,1,1,1,1,0,0,0
1283664771703865344,AfD,0,0,1,0,0,0,1,0
1283715017934856192,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1283736947425509376,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1283855101879296000,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1283883878441259008,FDP,1,1,1,1,1,0,1,0
1284040167905464320,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1284045849639694336,CDU/CSU,1,1,0,1,0,0,0,0
1284077647149043712,Alliance 90/The Greens,1,1,1,0,0,0,1,0
1284096980147462144,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1284101001415462912,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1284153895514775552,SPD,1,1,1,1,0,0,1,0
1284160989248786432,AfD,1,1,1,1,0,0,1,0
1284399063128047616,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1284495299705266176,SPD,1,1,0,1,1,0,0,0
1284508034664988672,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1284567440467189760,Alliance 90/The Greens,1,1,1,0,0,0,1,0
1284599258600153088,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1284790031220187136,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1284848860041555968,Alliance 90/The Greens,1,1,1,0,0,0,1,0
1284851417388322816,Alliance 90/The Greens,1,1,1,0,0,0,1,0
1284869452790734848,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1284872749824040960,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1284886663752228864,Alliance 90/The Greens,1,1,0,1,1,1,0,0
1285132910664863744,FDP,0,0,1,0,0,0,1,0
1285143052126912512,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1285167601010827264,The Left Party,1,1,1,1,0,0,1,0
1285173384666648576,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1285188790252974080,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1285193214434119680,Alliance 90/The Greens,1,0,1,0,0,0,1,0
1285196591083782144,AfD,1,0,1,0,0,0,1,0
1285250875095736320,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1285252812541243392,CDU/CSU,1,1,0,1,1,0,0,0
1285253239387181056,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1285260302892830720,SPD,1,1,1,1,0,0,1,0
1285265950615494656,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1285318465159663616,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1285465856164728832,CDU/CSU,1,1,0,1,0,1,0,0
1285473484060135424,SPD,1,1,0,1,0,0,0,0
1285490771576205312,SPD,1,1,0,1,0,0,0,0
1285491505973665792,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1285497095537991680,FDP,1,1,1,1,0,0,1,0
1285530612623986688,CDU/CSU,1,1,0,1,0,0,0,0
1285539936721080320,AfD,1,1,1,1,0,0,1,0
1285559990766448640,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1285565696320118784,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1285568407304380416,SPD,1,1,1,1,1,0,1,0
1285569806138130432,FDP,1,1,0,1,1,0,0,0
1285574632045719552,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1285601078059270144,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1285602800647442432,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1285654729087950848,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1285811917920100352,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1285849492592484352,FDP,1,1,0,1,0,0,0,0
1285904771556298752,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1285921628006883328,FDP,1,1,1,0,0,0,1,0
1285962493966405632,The Left Party,1,1,0,1,0,0,1,0
1285969851576659968,Alliance 90/The Greens,1,0,1,1,0,0,1,0
1286029558387544064,SPD,1,0,0,1,0,0,0,0
1286185825466822656,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1286232749049774080,CDU/CSU,1,1,1,1,0,0,1,0
1286247202659213312,SPD,1,1,1,1,0,0,1,0
1286250953402978304,FDP,1,1,1,1,0,0,1,0
1286262975519752192,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1286272112399978496,FDP,1,1,0,1,0,0,0,0
1286310613472423936,CDU/CSU,1,1,0,1,0,0,0,0
1286334131652235264,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1286366000024301568,CDU/CSU,1,1,1,1,0,0,1,0
1286427155681943552,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1286560014421954560,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1286586168725909504,FDP,1,1,1,1,0,0,1,0
1286609077326557184,The Left Party,1,1,0,1,0,0,0,0
1286614322496634880,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1286616949292707840,SPD,1,1,1,1,0,0,1,0
1286639201824505856,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1286656309824294912,The Left Party,1,1,0,1,0,0,0,0
1286665391947894784,FDP,1,1,1,1,0,0,1,0
1286665696571723776,FDP,1,1,0,1,1,0,0,0
1286665935978364928,FDP,1,1,0,1,0,0,0,0
1286688776794898432,SPD,1,1,1,1,1,0,1,0
1286718235908476928,AfD,1,1,1,1,0,0,1,0
1286932684091068416,Alliance 90/The Greens,1,0,1,1,0,0,1,0
1287028804209319936,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1287338030706106368,Alliance 90/The Greens,1,1,0,0,1,0,0,0
1287354771821690880,Alliance 90/The Greens,1,1,0,1,1,0,0,0
1287490496886190080,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1287695195673366528,SPD,1,1,1,1,0,0,1,0
1287767174082367488,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1287770889539461120,The Left Party,1,1,1,0,1,0,1,0
1287774902272118784,FDP,1,1,0,1,0,0,0,0
1287859266288746496,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1287999346479439872,SPD,1,1,1,1,0,0,1,0
1288050496666730496,Alliance 90/The Greens,1,1,1,0,0,0,1,0
1288416048241401856,Alliance 90/The Greens,1,0,1,1,0,0,1,0
1288455554801848320,Alliance 90/The Greens,1,1,0,1,1,0,0,0
1288458054846087168,FDP,1,1,1,1,0,0,1,0
1288467777469153280,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1288570702682116096,AfD,1,1,1,1,0,0,1,0
1288587622911225856,FDP,1,1,0,1,0,0,0,0
1288736113742565376,CDU/CSU,1,1,0,1,0,0,0,0
1288775852923269120,Alliance 90/The Greens,1,0,1,0,0,0,1,0
1288782934917492736,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1288807484195581952,CDU/CSU,1,1,1,1,1,0,1,0
1288820049017528320,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1288839864683827200,SPD,1,1,0,1,0,0,0,0
1288843902146011136,Alliance 90/The Greens,1,0,1,0,0,0,1,0
1288857371243053056,FDP,1,1,1,1,0,0,1,0
1288862021295976448,FDP,1,1,1,1,0,0,0,0
1289101976920371200,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1289126248837525504,Alliance 90/The Greens,1,1,1,0,0,0,1,0
1289150480191336448,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1289449034201968640,FDP,1,1,1,1,0,0,1,0
1289470776823836672,CDU/CSU,1,1,1,1,0,0,1,0
1289472635319889920,FDP,1,1,1,1,0,0,1,0
1289480963383156736,FDP,1,0,1,0,0,0,1,0
1289542007392616448,CDU/CSU,1,1,1,1,0,0,1,0
1289573577457467392,AfD,1,1,1,1,1,0,0,0
1289705321712070656,AfD,1,1,0,1,0,0,0,0
1289846434687139840,AfD,1,1,1,0,0,0,1,0
1289894688841900032,AfD,1,1,1,1,0,0,1,0
1289980757566398464,AfD,1,1,1,1,1,1,0,0
1290216995816787968,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1290224705429889024,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1290236329389785088,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1290288000467861504,FDP,1,1,1,1,1,0,1,0
1290328944932270080,FDP,1,0,1,1,1,0,1,0
1290544261402963968,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1290564910041182208,SPD,1,1,0,1,0,1,0,0
1290597144370524160,The Left Party,1,1,1,0,0,0,1,0
1290616654020464640,The Left Party,1,1,0,1,1,0,0,0
1290626939850575872,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1290641376443617280,AfD,1,0,1,1,0,0,1,0
1290652007859204096,CDU/CSU,1,1,0,1,1,0,0,0
1290890999414370304,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1290921794896003072,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1290938187305627648,The Left Party,1,1,1,1,0,0,0,0
1290970095846662144,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1291037115803992064,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1291299801158553600,The Left Party,1,1,1,1,1,0,1,0
1291319106935885824,SPD,1,1,0,1,1,0,0,0
1291351333979795456,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1291396533208981504,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1291408087950204928,CDU/CSU,1,1,1,1,1,0,1,0
1291475010784198656,FDP,1,0,1,1,0,0,0,0
1291610265268690944,SPD,1,1,0,1,0,0,1,0
1291622617623994368,CDU/CSU,1,1,0,1,0,0,0,0
1291632974488834048,AfD,1,1,1,1,0,0,1,0
1291649008767770624,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1291654605173121024,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1291660013346459648,SPD,1,1,1,1,0,0,1,0
1291707137500917760,SPD,1,1,1,1,0,0,1,0
1291750869965459456,CDU/CSU,1,1,0,1,0,0,0,0
1291789631390986240,AfD,1,1,1,1,0,0,1,0
1291810345380716544,FDP,1,1,0,1,0,0,0,0
1291836739787661312,FDP,1,1,1,1,0,0,1,0
1291993605159231488,CDU/CSU,1,0,1,0,0,0,1,0
1292015761251344384,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1292372719313584128,FDP,1,1,1,1,0,0,1,0
1292397548599234560,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1292401031263944704,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1292403198192492544,FDP,1,1,1,1,0,1,0,0
1292465782274904064,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1292467144215724032,Alliance 90/The Greens,1,1,1,1,0,1,0,0
1292469903971291136,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1292503290916343808,Alliance 90/The Greens,1,1,1,0,0,0,1,0
1292513988635394048,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1292536933143453696,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1292541968208269312,The Left Party,1,1,1,1,0,0,1,0
1292557577809735680,SPD,1,1,0,1,1,0,0,0
1292733228764352512,FDP,1,1,1,1,0,0,1,0
1292734772041719808,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1292786068945854464,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1292823774828666880,CDU/CSU,1,1,0,1,0,0,0,0
1292854758387179520,AfD,1,1,1,1,0,0,1,0
1292911016204959744,SPD,1,1,0,1,0,0,0,0
1292940794744184832,AfD,1,0,1,1,0,0,1,0
1293092138855563264,Alliance 90/The Greens,1,0,1,0,0,0,1,0
1293168385946247168,FDP,1,1,0,1,0,0,0,0
1293189350629335040,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1293189426479345664,The Left Party,1,1,1,1,1,0,1,0
1293194605689618432,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1293223755947311104,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1293451998709321728,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1293468668530167808,SPD,1,1,1,1,0,0,1,0
1293481874283737088,CDU/CSU,1,1,1,1,1,0,1,0
1293544860767653888,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1293567106802429952,FDP,1,0,1,0,0,0,1,0
1293620390233866240,CDU/CSU,1,1,0,1,0,0,0,0
1293796690244317184,FDP,1,1,1,1,0,0,1,0
1293852688925499392,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1293884168628326400,The Left Party,1,1,1,1,0,0,1,0
1293904699507142656,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1293933923765047296,CDU/CSU,1,1,1,1,1,1,0,0
1293933925212053504,CDU/CSU,1,1,0,1,0,0,0,0
1293939398699081728,FDP,1,0,1,0,0,0,1,0
1293958624038060032,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1293961149764034560,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1294194257704747008,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1294194898455928832,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1294201635707772928,FDP,1,1,1,1,0,0,1,0
1294220943443800064,AfD,1,1,1,1,0,0,1,0
1294255142397792256,SPD,1,1,1,1,1,0,1,0
1294282687730122752,The Left Party,1,1,1,1,0,0,1,1
1294296730364719104,FDP,1,1,0,1,0,0,0,0
1294298957846388736,AfD,1,1,1,1,0,0,1,0
1294535465824129024,Alliance 90/The Greens,1,1,1,0,1,0,1,0
1294574999429435392,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1294599246277222400,Alliance 90/The Greens,1,0,0,0,0,0,0,0
1294619496058159104,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1294641646773112832,AfD,0,0,1,1,0,0,1,0
1294868501627273216,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1294991696732860416,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1295029058535923712,SPD,1,1,1,1,0,0,1,0
1295034192670187520,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1295248168020566016,SPD,1,1,0,1,0,0,0,0
1295295036893138944,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1295312349562310656,Alliance 90/The Greens,1,1,1,1,1,1,0,0
1295350293358665728,SPD,1,1,0,1,0,0,0,0
1295350404008611840,The Left Party,1,1,1,1,0,0,1,0
1295467887113666560,AfD,1,1,1,1,0,0,1,0
1295645671526207488,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1295653747830317056,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1295665602510630912,SPD,1,0,1,1,0,0,1,0
1295729631694336000,CDU/CSU,1,1,1,1,1,0,1,0
1295791237769891840,Alliance 90/The Greens,1,0,0,1,0,0,0,0
1295825261683003392,The Left Party,1,1,1,1,0,0,1,0
1295963309880025088,AfD,1,0,1,0,0,0,1,0
1295998391701450752,FDP,1,1,0,1,0,0,0,0
1296001280306012160,SPD,1,1,1,1,0,0,1,0
1296003718064857088,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1296012429088952320,CDU/CSU,1,1,1,1,0,0,1,0
1296035514592698368,Alliance 90/The Greens,1,1,0,1,1,0,0,0
1296049969770770432,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1296078313648201728,SPD,1,1,1,1,1,0,1,0
1296084032065765376,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1296105168484868096,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1296125184454336512,SPD,1,1,0,1,0,0,0,0
1296159580226035712,Alliance 90/The Greens,1,0,1,0,0,0,1,0
1296170012185710592,AfD,1,1,0,1,1,0,0,0
1296300808217276416,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1296359784409698304,Alliance 90/The Greens,0,1,1,1,0,0,1,0
1296377941107056640,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1296386503564820480,FDP,1,1,1,1,0,0,1,0
1296445098792714240,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1296463312817979392,AfD,1,1,1,1,0,0,1,0
1296479883657445376,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1296574561656373248,CDU/CSU,1,1,0,1,1,0,0,0
1296575721188601856,CDU/CSU,1,1,0,1,0,0,0,0
1296605878867709952,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1296698637498699776,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1296713827673878528,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1296741354664599552,CDU/CSU,1,1,1,1,1,0,1,0
1296744312869466112,The Left Party,1,0,1,0,0,0,1,0
1296748116918644736,The Left Party,1,0,1,0,0,0,1,0
1296766588293656576,FDP,1,0,1,1,1,0,0,0
1296789521401618432,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1296792836948529152,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1296792926312370176,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1296805123717566464,Alliance 90/The Greens,1,1,0,1,1,0,1,0
1296822289636433920,AfD,1,1,1,1,0,0,1,0
1296834702079414272,AfD,1,1,1,1,0,0,1,0
1296838523400724480,FDP,1,0,1,0,1,0,1,0
1296840759166083072,SPD,1,1,0,1,0,0,0,0
1297070595356667904,AfD,0,0,1,1,1,0,1,0
1297138392401088512,SPD,1,1,1,1,0,0,1,0
1297157956149161984,FDP,1,1,0,1,0,0,0,0
1297171673561600000,SPD,1,1,1,1,0,0,1,0
1297252920824672256,FDP,1,1,1,1,0,0,1,0
1297404240734957568,CDU/CSU,1,1,1,1,0,0,0,0
1297459360097083392,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1297462728307748864,CDU/CSU,1,1,1,1,0,0,1,0
1297469436815958016,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1297480410738327552,CDU/CSU,1,1,1,1,0,0,1,0
1297512543418822656,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1297585240148516864,FDP,1,1,1,1,0,0,1,0
1297610636919283712,AfD,1,1,1,0,0,0,1,0
1297630600187305984,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1297666874822594560,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1297804468596215808,FDP,1,1,1,1,0,0,1,0
1297814529657667584,Alliance 90/The Greens,1,1,1,1,1,1,1,0
1297816391538692096,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1297818385007489024,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1297820212801175552,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1297833603209080832,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1297842307677532160,CDU/CSU,1,1,0,1,1,0,0,0
1297858410642386944,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1297893587351482368,SPD,1,1,1,1,0,0,1,0
1297932163527122944,CDU/CSU,1,1,1,1,1,0,1,0
1297932167973146624,CDU/CSU,1,1,0,1,0,0,0,0
1297932169210454016,CDU/CSU,1,1,0,1,0,0,0,0
1297937228539162624,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1297990943266738176,Alliance 90/The Greens,1,1,1,1,0,1,0,0
1298168874857373696,FDP,1,1,0,1,0,1,0,0
1298169799948869632,FDP,1,1,1,1,0,1,0,0
1298176053056352256,FDP,1,1,1,1,0,0,1,0
1298179292300484608,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1298194832842797056,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1298212279729741824,FDP,1,1,1,1,0,0,1,0
1298215043784495104,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1298224198054182912,CDU/CSU,1,1,0,1,0,0,0,0
1298300692109688832,CDU/CSU,1,1,0,1,0,0,0,0
1298346253168840704,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1298360964711174144,FDP,1,1,0,1,0,0,0,0
1298400783168241664,AfD,1,1,1,1,0,0,1,1
